negative,topic,hour,tod,region
0,5,10.0,Morning,
0,7,0.0,Overnight,
0,5,15.0,Afternoon,
0,5,10.0,Morning,
0,3,18.0,Evening,
0,7,4.0,Overnight,
0,7,0.0,Overnight,
0,7,15.0,Afternoon,
0,7,11.0,Morning,
0,7,6.0,Morning,
0,7,5.0,Overnight,
0,5,5.0,Overnight,
0,3,4.0,Overnight,
0,7,4.0,Overnight,
1,3,4.0,Overnight,
1,3,10.0,Morning,
0,3,9.0,Morning,
0,4,9.0,Morning,
0,3,10.0,Morning,
0,5,3.0,Overnight,
0,3,11.0,Morning,
0,7,7.0,Morning,
1,5,17.0,Afternoon,
0,3,9.0,Morning,
1,7,21.0,Evening,
0,3,21.0,Evening,
0,7,10.0,Morning,
1,3,17.0,Afternoon,
1,4,0.0,Overnight,
1,3,20.0,Evening,
0,7,23.0,Evening,
0,3,16.0,Afternoon,
0,3,21.0,Evening,
1,3,22.0,Evening,
0,5,17.0,Afternoon,
0,3,17.0,Afternoon,
1,5,1.0,Overnight,
0,7,21.0,Evening,
0,3,13.0,Afternoon,
0,3,17.0,Afternoon,
0,7,15.0,Afternoon,
0,5,2.0,Overnight,
0,7,2.0,Overnight,
0,7,1.0,Overnight,
0,3,22.0,Evening,
1,3,22.0,Evening,
0,7,6.0,Morning,
0,3,22.0,Evening,
0,7,19.0,Evening,
0,4,14.0,Afternoon,
0,3,9.0,Morning,
1,3,2.0,Overnight,
0,5,11.0,Morning,
0,7,10.0,Morning,
0,3,0.0,Overnight,
1,3,21.0,Evening,
1,3,20.0,Evening,
0,7,9.0,Morning,
0,2,22.0,Evening,
1,3,20.0,Evening,
0,3,12.0,Afternoon,
1,5,12.0,Afternoon,
0,7,8.0,Morning,
0,3,2.0,Overnight,
1,3,23.0,Evening,
0,3,22.0,Evening,
0,4,16.0,Afternoon,
0,3,15.0,Afternoon,
0,5,14.0,Afternoon,
1,5,14.0,Afternoon,
0,4,11.0,Morning,
0,3,7.0,Morning,
0,7,7.0,Morning,
0,7,23.0,Evening,
0,3,21.0,Evening,
0,3,21.0,Evening,
0,3,19.0,Evening,
1,3,18.0,Evening,
1,5,15.0,Afternoon,
1,5,11.0,Morning,
0,5,9.0,Morning,
0,7,9.0,Morning,
0,7,7.0,Morning,
1,3,6.0,Morning,
0,7,1.0,Overnight,
0,7,0.0,Overnight,
1,3,23.0,Evening,
0,7,23.0,Evening,
1,5,23.0,Evening,
0,3,23.0,Evening,
1,3,19.0,Evening,
0,5,19.0,Evening,
0,8,18.0,Evening,
0,3,18.0,Evening,
1,3,18.0,Evening,
1,5,18.0,Evening,
0,3,17.0,Afternoon,
0,7,13.0,Afternoon,
0,3,12.0,Afternoon,
0,3,10.0,Morning,
0,3,8.0,Morning,
0,7,17.0,Afternoon,
0,7,22.0,Evening,
0,7,18.0,Evening,
0,5,9.0,Morning,
0,3,17.0,Afternoon,
0,3,18.0,Evening,
0,2,16.0,Afternoon,
0,7,13.0,Afternoon,
0,7,9.0,Morning,
0,5,16.0,Afternoon,
0,7,22.0,Evening,
0,4,0.0,Overnight,
0,7,11.0,Morning,
0,7,15.0,Afternoon,
0,7,9.0,Morning,
0,7,0.0,Overnight,
0,2,18.0,Evening,
0,7,16.0,Afternoon,
0,4,23.0,Evening,
0,7,13.0,Afternoon,
1,3,12.0,Afternoon,
0,2,14.0,Afternoon,
0,5,13.0,Afternoon,
0,3,20.0,Evening,
0,5,17.0,Afternoon,
0,7,22.0,Evening,
0,7,19.0,Evening,
0,2,20.0,Evening,
0,5,5.0,Overnight,
0,7,4.0,Overnight,
0,5,20.0,Evening,
0,5,13.0,Afternoon,
0,7,11.0,Morning,
0,4,15.0,Afternoon,
0,3,22.0,Evening,
1,3,12.0,Afternoon,
0,5,4.0,Overnight,
1,3,22.0,Evening,
0,7,2.0,Overnight,
0,3,19.0,Evening,
0,3,22.0,Evening,
0,5,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,0.0,Overnight,
0,3,6.0,Morning,
0,7,8.0,Morning,
0,3,13.0,Afternoon,
0,7,15.0,Afternoon,
0,2,1.0,Overnight,
0,5,17.0,Afternoon,
0,7,23.0,Evening,
0,4,3.0,Overnight,
0,3,7.0,Morning,
0,7,16.0,Afternoon,
0,3,12.0,Afternoon,
0,5,18.0,Evening,
1,3,21.0,Evening,
0,4,18.0,Evening,
0,3,16.0,Afternoon,
1,3,14.0,Afternoon,
0,4,20.0,Evening,
0,7,22.0,Evening,
0,7,12.0,Afternoon,
0,3,20.0,Evening,
0,4,16.0,Afternoon,
0,7,23.0,Evening,
0,3,2.0,Overnight,
0,3,23.0,Evening,
0,8,1.0,Overnight,
0,7,23.0,Evening,
0,7,22.0,Evening,
0,3,4.0,Overnight,
0,7,18.0,Evening,Shandong
0,7,16.0,Afternoon,Liaoning
0,4,17.0,Afternoon,Liaoning
0,7,17.0,Afternoon,Sichuan
0,3,16.0,Afternoon,Hunan
1,3,14.0,Afternoon,South Korea
0,3,14.0,Afternoon,South Korea
0,6,9.0,Morning,Anhui
0,5,16.0,Afternoon,Beijing
0,2,9.0,Morning,Guangdong
0,7,13.0,Afternoon,Henan
0,3,13.0,Afternoon,Beijing
0,2,11.0,Morning,Guangdong
0,7,9.0,Morning,Sichuan
0,7,22.0,Evening,Hebei
0,5,21.0,Evening,Guizhou
0,7,13.0,Afternoon,Guizhou
0,7,13.0,Afternoon,Sichuan
0,7,16.0,Afternoon,Sichuan
0,7,16.0,Afternoon,Sichuan
0,3,9.0,Morning,Sichuan
0,3,16.0,Afternoon,Sichuan
0,3,16.0,Afternoon,Sichuan
0,2,11.0,Morning,Zhejiang
0,2,17.0,Afternoon,Guangdong
0,2,7.0,Morning,Zhejiang
0,3,3.0,Overnight,Hunan
0,3,16.0,Afternoon,Hunan
0,6,16.0,Afternoon,Hunan
0,3,23.0,Evening,Chongqing
0,4,6.0,Morning,Guangdong
0,3,3.0,Overnight,Jiangsu
0,3,20.0,Evening,Hunan
0,4,11.0,Morning,Shaanxi
0,3,9.0,Morning,Hunan
0,3,21.0,Evening,Chongqing
0,5,21.0,Evening,Guizhou
0,6,15.0,Afternoon,Jiangxi
0,8,13.0,Afternoon,Henan
0,3,9.0,Morning,Jiangsu
0,7,14.0,Afternoon,Tianjin
0,3,0.0,Overnight,Henan
0,3,17.0,Afternoon,Hebei
0,4,17.0,Afternoon,Hebei
0,3,12.0,Afternoon,Hunan
0,8,16.0,Afternoon,Hubei
0,3,15.0,Afternoon,Shandong
0,5,14.0,Afternoon,Shandong
0,7,14.0,Afternoon,Shaanxi
0,3,14.0,Afternoon,Hunan
0,3,23.0,Evening,Shanxi
0,7,23.0,Evening,Liaoning
0,7,23.0,Evening,Guangdong
0,3,23.0,Evening,Shandong
0,7,9.0,Morning,Guangdong
0,7,12.0,Afternoon,Hainan
0,7,23.0,Evening,Guangdong
0,7,23.0,Evening,Guangdong
0,7,23.0,Evening,Sichuan
0,5,23.0,Evening,Shanghai
1,3,13.0,Afternoon,Jiangxi
0,7,18.0,Evening,Sichuan
0,3,18.0,Evening,Shanghai
0,7,16.0,Afternoon,Shanghai
0,5,18.0,Evening,Shanghai
1,3,11.0,Morning,Jiangsu
0,7,20.0,Evening,Yunnan
0,3,19.0,Evening,Hubei
0,4,16.0,Afternoon,Liaoning
0,4,22.0,Evening,Shandong
0,7,22.0,Evening,Zhejiang
0,2,19.0,Evening,Zhejiang
0,2,21.0,Evening,Sichuan
0,3,18.0,Evening,Sichuan
0,2,23.0,Evening,Hunan
1,3,9.0,Morning,Guangdong
0,7,8.0,Morning,Guangdong
0,7,8.0,Morning,Jiangsu
0,7,16.0,Afternoon,Guangdong
0,2,14.0,Afternoon,Guangdong
0,7,11.0,Morning,Hunan
0,3,7.0,Morning,Guangdong
0,3,22.0,Evening,Shaanxi
0,3,22.0,Evening,Guangdong
0,3,22.0,Evening,Guangdong
0,7,22.0,Evening,Guangdong
0,7,23.0,Evening,Guangdong
0,7,21.0,Evening,Shandong
0,4,23.0,Evening,Guangdong
0,3,16.0,Afternoon,Guangdong
0,7,16.0,Afternoon,Gansu
0,8,13.0,Afternoon,Shandong
0,8,10.0,Morning,Guangdong
0,2,15.0,Afternoon,Guangdong
0,3,17.0,Afternoon,Guangdong
0,7,14.0,Afternoon,Hebei
0,4,12.0,Afternoon,Indonesia
0,5,7.0,Morning,Jiangsu
0,5,16.0,Afternoon,Guangdong
1,5,1.0,Overnight,Hainan
0,4,12.0,Afternoon,Hebei
0,7,22.0,Evening,Zhejiang
0,3,3.0,Overnight,Chongqing
0,4,20.0,Evening,Guangdong
0,2,3.0,Overnight,Guangxi
0,8,0.0,Overnight,Guangdong
0,2,2.0,Overnight,Shanxi
0,3,19.0,Evening,Hunan
1,3,12.0,Afternoon,Xinjiang
0,3,11.0,Morning,Xinjiang
0,3,14.0,Afternoon,Hunan
0,3,14.0,Afternoon,Hebei
0,5,2.0,Overnight,Jiangsu
0,8,20.0,Evening,Hunan
0,8,21.0,Evening,Jiangsu
0,5,20.0,Evening,Hunan
0,8,20.0,Evening,Hunan
1,3,21.0,Evening,Guangdong
0,8,9.0,Morning,Shanghai
0,7,0.0,Overnight,
0,3,13.0,Afternoon,
0,4,11.0,Morning,
0,3,13.0,Afternoon,
0,5,18.0,Evening,
0,4,14.0,Afternoon,
0,3,11.0,Morning,
0,3,0.0,Overnight,Guangdong
0,3,18.0,Evening,
0,3,22.0,Evening,
0,3,8.0,Morning,Guangdong
0,4,5.0,Overnight,Guangdong
0,4,16.0,Afternoon,Guangdong
0,7,9.0,Morning,Sichuan
0,3,13.0,Afternoon,Henan
0,5,18.0,Evening,
0,4,15.0,Afternoon,
0,3,15.0,Afternoon,
0,4,12.0,Afternoon,
0,7,11.0,Morning,
1,3,9.0,Morning,
0,7,1.0,Overnight,
0,5,0.0,Overnight,
0,4,18.0,Evening,
0,4,18.0,Evening,
0,3,17.0,Afternoon,
0,5,17.0,Afternoon,
0,5,16.0,Afternoon,
0,7,8.0,Morning,
1,3,0.0,Overnight,
1,6,20.0,Evening,
0,4,18.0,Evening,
0,5,15.0,Afternoon,
0,2,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,13.0,Afternoon,
0,7,10.0,Morning,
0,7,10.0,Morning,
1,3,9.0,Morning,
1,7,3.0,Overnight,
0,3,2.0,Overnight,
0,7,13.0,Afternoon,
0,3,23.0,Evening,
0,4,21.0,Evening,
0,7,20.0,Evening,
0,5,17.0,Afternoon,
0,3,12.0,Afternoon,
0,3,11.0,Morning,
0,4,1.0,Overnight,
0,7,18.0,Evening,
0,3,17.0,Afternoon,
0,4,23.0,Evening,
0,7,22.0,Evening,
0,3,18.0,Evening,
0,4,15.0,Afternoon,
0,3,12.0,Afternoon,
0,3,11.0,Morning,
0,4,10.0,Morning,
0,3,10.0,Morning,
0,4,23.0,Evening,
0,4,22.0,Evening,
0,4,21.0,Evening,
0,5,18.0,Evening,
0,3,16.0,Afternoon,
1,3,16.0,Afternoon,
1,3,15.0,Afternoon,
0,4,3.0,Overnight,
1,3,3.0,Overnight,
0,5,17.0,Afternoon,
0,4,16.0,Afternoon,
0,3,13.0,Afternoon,
0,4,13.0,Afternoon,
0,3,4.0,Overnight,
0,3,0.0,Overnight,
0,4,23.0,Evening,
0,2,21.0,Evening,
0,3,16.0,Afternoon,
0,8,14.0,Afternoon,
0,3,13.0,Afternoon,
0,5,7.0,Morning,
1,3,4.0,Overnight,
0,5,2.0,Overnight,
0,4,23.0,Evening,
1,3,23.0,Evening,
0,8,22.0,Evening,
1,3,21.0,Evening,
0,8,21.0,Evening,
0,5,19.0,Evening,
0,4,16.0,Afternoon,
1,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,5,12.0,Afternoon,
0,7,10.0,Morning,
0,8,5.0,Overnight,
0,5,1.0,Overnight,
0,7,13.0,Afternoon,
0,7,0.0,Overnight,
0,7,0.0,Overnight,
0,3,21.0,Evening,
0,7,21.0,Evening,
0,7,20.0,Evening,
0,8,18.0,Evening,
0,3,16.0,Afternoon,
0,5,14.0,Afternoon,
0,5,13.0,Afternoon,
0,5,13.0,Afternoon,
1,7,12.0,Afternoon,
0,7,10.0,Morning,
1,3,10.0,Morning,
0,7,9.0,Morning,
1,3,8.0,Morning,
0,3,7.0,Morning,
0,4,4.0,Overnight,
0,4,23.0,Evening,
0,7,23.0,Evening,
0,6,22.0,Evening,
0,7,21.0,Evening,
0,5,21.0,Evening,
0,4,20.0,Evening,
0,3,20.0,Evening,
0,7,19.0,Evening,
0,7,18.0,Evening,
1,3,13.0,Afternoon,
0,3,12.0,Afternoon,
0,4,11.0,Morning,
1,3,11.0,Morning,
0,4,9.0,Morning,
0,5,9.0,Morning,
1,3,2.0,Overnight,
0,3,1.0,Overnight,
0,7,0.0,Overnight,
0,4,0.0,Overnight,
1,3,0.0,Overnight,
0,7,23.0,Evening,
0,4,23.0,Evening,
0,7,19.0,Evening,
0,7,18.0,Evening,
0,7,17.0,Afternoon,
0,4,14.0,Afternoon,
0,7,12.0,Afternoon,
0,7,9.0,Morning,
0,4,9.0,Morning,
0,4,23.0,Evening,
0,8,22.0,Evening,
0,2,20.0,Evening,
0,5,19.0,Evening,
0,5,19.0,Evening,
0,4,19.0,Evening,
0,3,18.0,Evening,
1,3,17.0,Afternoon,
0,3,17.0,Afternoon,
0,3,9.0,Morning,
1,3,8.0,Morning,
0,5,8.0,Morning,
0,4,1.0,Overnight,
0,8,0.0,Overnight,
0,3,23.0,Evening,
0,3,21.0,Evening,
0,5,21.0,Evening,
0,7,19.0,Evening,
0,4,19.0,Evening,
0,5,18.0,Evening,
0,7,18.0,Evening,
0,3,17.0,Afternoon,
0,5,15.0,Afternoon,
0,5,14.0,Afternoon,
0,5,13.0,Afternoon,
0,4,12.0,Afternoon,
0,3,6.0,Morning,
0,3,1.0,Overnight,
0,4,0.0,Overnight,
0,5,23.0,Evening,
0,3,22.0,Evening,
0,4,16.0,Afternoon,
0,7,14.0,Afternoon,
0,4,13.0,Afternoon,
0,7,11.0,Morning,
0,3,11.0,Morning,
0,2,11.0,Morning,
0,4,10.0,Morning,
0,4,2.0,Overnight,
0,5,22.0,Evening,
0,7,18.0,Evening,
0,4,17.0,Afternoon,
0,3,17.0,Afternoon,
0,3,15.0,Afternoon,
0,8,14.0,Afternoon,
1,3,12.0,Afternoon,
0,7,11.0,Morning,
0,6,11.0,Morning,
0,4,10.0,Morning,
0,3,2.0,Overnight,
0,7,2.0,Overnight,
0,3,1.0,Overnight,
0,3,18.0,Evening,
0,7,18.0,Evening,
0,3,18.0,Evening,
0,5,16.0,Afternoon,
0,3,15.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,2,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,13.0,Afternoon,
0,2,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
1,3,12.0,Afternoon,
0,3,12.0,Afternoon,
0,3,12.0,Afternoon,
0,4,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,3,11.0,Morning,
0,4,11.0,Morning,
0,3,6.0,Morning,
1,3,5.0,Overnight,
0,7,5.0,Overnight,
0,8,23.0,Evening,
0,7,21.0,Evening,
0,4,20.0,Evening,
0,3,18.0,Evening,
0,2,18.0,Evening,
0,7,15.0,Afternoon,
0,7,15.0,Afternoon,
0,7,15.0,Afternoon,
0,2,14.0,Afternoon,
0,7,11.0,Morning,
0,3,10.0,Morning,
0,7,9.0,Morning,
0,7,3.0,Overnight,
0,7,0.0,Overnight,
0,4,23.0,Evening,
0,2,23.0,Evening,
0,4,20.0,Evening,
0,6,20.0,Evening,
0,3,19.0,Evening,
0,4,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,5,11.0,Morning,
0,7,10.0,Morning,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,13.0,Afternoon,
1,3,10.0,Morning,
0,3,10.0,Morning,
0,4,9.0,Morning,
1,3,9.0,Morning,
1,3,8.0,Morning,
0,3,7.0,Morning,
0,3,0.0,Overnight,
0,4,0.0,Overnight,
0,7,20.0,Evening,
1,3,18.0,Evening,
0,4,17.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,15.0,Afternoon,
0,2,15.0,Afternoon,
1,7,9.0,Morning,
0,7,9.0,Morning,
0,3,3.0,Overnight,
0,2,2.0,Overnight,
0,3,1.0,Overnight,
0,7,21.0,Evening,
0,2,20.0,Evening,
1,7,19.0,Evening,
0,7,19.0,Evening,
0,7,19.0,Evening,
0,7,18.0,Evening,
0,7,17.0,Afternoon,
0,4,17.0,Afternoon,
0,3,17.0,Afternoon,
0,3,16.0,Afternoon,
0,7,15.0,Afternoon,
0,6,15.0,Afternoon,
0,7,14.0,Afternoon,
0,7,10.0,Morning,
0,4,10.0,Morning,
0,5,9.0,Morning,
0,3,6.0,Morning,
0,3,3.0,Overnight,
0,2,2.0,Overnight,
0,7,1.0,Overnight,
0,3,1.0,Overnight,
0,7,0.0,Overnight,
0,4,0.0,Overnight,
0,5,0.0,Overnight,
0,2,0.0,Overnight,
0,3,23.0,Evening,
0,7,23.0,Evening,
0,3,22.0,Evening,
0,7,20.0,Evening,
0,4,19.0,Evening,
0,5,18.0,Evening,
0,7,17.0,Afternoon,
0,5,17.0,Afternoon,
0,4,17.0,Afternoon,
0,7,16.0,Afternoon,
0,4,15.0,Afternoon,
0,5,15.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
1,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,7,11.0,Morning,
0,4,9.0,Morning,
1,3,8.0,Morning,
0,5,23.0,Evening,
0,5,23.0,Evening,
0,3,20.0,Evening,
0,7,20.0,Evening,
0,3,19.0,Evening,
0,8,19.0,Evening,
0,4,18.0,Evening,
0,7,18.0,Evening,
0,3,18.0,Evening,
0,4,17.0,Afternoon,
0,5,17.0,Afternoon,
0,4,17.0,Afternoon,
0,3,16.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,2,,,
0,3,11.0,Morning,
0,7,5.0,Overnight,
0,3,,,
0,4,4.0,Overnight,
0,3,2.0,Overnight,
0,3,2.0,Overnight,
0,3,22.0,Evening,
1,3,22.0,Evening,
0,3,22.0,Evening,
0,8,22.0,Evening,
0,4,22.0,Evening,
0,3,22.0,Evening,
0,5,22.0,Evening,
0,3,21.0,Evening,
0,3,20.0,Evening,
1,5,20.0,Evening,
0,5,20.0,Evening,
0,2,19.0,Evening,
0,2,18.0,Evening,
0,3,18.0,Evening,
0,4,18.0,Evening,
0,6,18.0,Evening,
0,7,18.0,Evening,
0,3,18.0,Evening,
0,4,18.0,Evening,
0,4,17.0,Afternoon,
0,4,17.0,Afternoon,
0,3,17.0,Afternoon,
0,7,17.0,Afternoon,
0,5,16.0,Afternoon,
0,5,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,15.0,Afternoon,
0,3,15.0,Afternoon,
0,7,15.0,Afternoon,
1,2,15.0,Afternoon,
0,4,15.0,Afternoon,
0,3,15.0,Afternoon,
0,7,14.0,Afternoon,
0,8,14.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,5,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,12.0,Afternoon,
0,3,12.0,Afternoon,
0,3,12.0,Afternoon,
0,5,12.0,Afternoon,
0,7,11.0,Morning,
0,7,11.0,Morning,
0,5,11.0,Morning,
0,4,11.0,Morning,
0,6,11.0,Morning,
0,4,11.0,Morning,
0,7,11.0,Morning,
0,2,10.0,Morning,
0,3,10.0,Morning,
0,3,10.0,Morning,
0,8,10.0,Morning,
0,4,10.0,Morning,
0,5,10.0,Morning,
0,7,10.0,Morning,
1,3,10.0,Morning,
0,4,10.0,Morning,
0,4,9.0,Morning,
0,5,9.0,Morning,
0,2,9.0,Morning,
0,3,9.0,Morning,
0,7,9.0,Morning,
0,7,9.0,Morning,
0,4,9.0,Morning,
0,7,9.0,Morning,
0,6,8.0,Morning,
0,3,8.0,Morning,
1,8,8.0,Morning,
0,7,8.0,Morning,
0,7,8.0,Morning,
0,2,8.0,Morning,
0,7,8.0,Morning,
0,3,7.0,Morning,
0,5,7.0,Morning,
1,3,7.0,Morning,
0,5,7.0,Morning,
0,7,6.0,Morning,
1,3,4.0,Overnight,
0,5,4.0,Overnight,
0,4,4.0,Overnight,
0,3,2.0,Overnight,
0,4,2.0,Overnight,
0,3,2.0,Overnight,
0,5,2.0,Overnight,
0,3,2.0,Overnight,
0,7,2.0,Overnight,
0,7,2.0,Overnight,
0,3,1.0,Overnight,
0,4,1.0,Overnight,
0,3,1.0,Overnight,
0,7,1.0,Overnight,
0,3,1.0,Overnight,
0,7,1.0,Overnight,
0,4,1.0,Overnight,
0,7,0.0,Overnight,
0,4,0.0,Overnight,
0,7,0.0,Overnight,
0,5,0.0,Overnight,
0,5,0.0,Overnight,
0,4,0.0,Overnight,
0,5,0.0,Overnight,
0,3,0.0,Overnight,
0,5,0.0,Overnight,
0,7,23.0,Evening,
1,3,23.0,Evening,
0,4,23.0,Evening,
0,5,23.0,Evening,
0,3,23.0,Evening,
0,7,23.0,Evening,
0,7,23.0,Evening,
0,3,23.0,Evening,
0,7,23.0,Evening,
0,7,23.0,Evening,
0,5,23.0,Evening,
0,7,23.0,Evening,
0,4,23.0,Evening,
0,3,22.0,Evening,
0,3,22.0,Evening,
0,8,22.0,Evening,
1,3,22.0,Evening,
0,7,22.0,Evening,
0,4,22.0,Evening,
0,4,22.0,Evening,
0,4,22.0,Evening,
0,4,22.0,Evening,
0,6,22.0,Evening,
0,7,22.0,Evening,
0,7,22.0,Evening,
0,4,22.0,Evening,
0,7,21.0,Evening,
0,8,21.0,Evening,
0,7,21.0,Evening,
0,5,21.0,Evening,
0,7,21.0,Evening,
0,5,21.0,Evening,
0,7,21.0,Evening,
0,4,21.0,Evening,
0,3,21.0,Evening,
0,4,21.0,Evening,
0,7,21.0,Evening,
0,3,21.0,Evening,
0,5,21.0,Evening,
0,4,21.0,Evening,
0,7,21.0,Evening,
0,5,20.0,Evening,
0,7,20.0,Evening,
0,7,20.0,Evening,
0,2,20.0,Evening,
0,3,20.0,Evening,
0,7,20.0,Evening,
0,7,20.0,Evening,
0,3,20.0,Evening,
1,3,20.0,Evening,
0,7,19.0,Evening,
0,4,18.0,Evening,
0,2,18.0,Evening,
0,8,18.0,Evening,
0,4,18.0,Evening,
0,2,18.0,Evening,
0,5,17.0,Afternoon,
0,4,17.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
1,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,3,15.0,Afternoon,
0,4,15.0,Afternoon,
0,7,15.0,Afternoon,
1,7,15.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
1,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,5,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,5,12.0,Afternoon,
0,1,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,5,12.0,Afternoon,
0,5,12.0,Afternoon,
0,7,12.0,Afternoon,
0,7,12.0,Afternoon,
0,4,12.0,Afternoon,
0,7,12.0,Afternoon,
1,7,11.0,Morning,
0,3,11.0,Morning,
0,4,11.0,Morning,
0,3,11.0,Morning,
0,3,11.0,Morning,
0,7,11.0,Morning,
0,3,11.0,Morning,
0,3,11.0,Morning,
0,4,11.0,Morning,
0,5,11.0,Morning,
0,3,11.0,Morning,
0,5,11.0,Morning,
0,7,11.0,Morning,
0,7,11.0,Morning,
0,3,11.0,Morning,
0,5,11.0,Morning,
0,7,11.0,Morning,
0,4,11.0,Morning,
0,5,11.0,Morning,
0,3,11.0,Morning,
0,7,11.0,Morning,
0,3,11.0,Morning,
0,2,11.0,Morning,
0,3,11.0,Morning,
0,3,11.0,Morning,
0,7,10.0,Morning,
0,7,10.0,Morning,
0,5,10.0,Morning,
0,2,10.0,Morning,
0,7,10.0,Morning,
0,7,10.0,Morning,
1,3,10.0,Morning,
0,5,10.0,Morning,
0,5,10.0,Morning,
1,3,10.0,Morning,
0,3,10.0,Morning,
0,3,10.0,Morning,
0,4,10.0,Morning,
0,4,10.0,Morning,
0,4,10.0,Morning,
0,3,10.0,Morning,
0,8,10.0,Morning,
0,3,10.0,Morning,
0,3,10.0,Morning,
0,5,10.0,Morning,
0,3,10.0,Morning,
0,5,10.0,Morning,
0,3,10.0,Morning,
0,7,9.0,Morning,
0,1,9.0,Morning,
0,4,9.0,Morning,
0,3,9.0,Morning,
1,7,9.0,Morning,
0,2,9.0,Morning,
0,7,9.0,Morning,
0,7,9.0,Morning,
0,5,9.0,Morning,
0,7,9.0,Morning,
0,4,9.0,Morning,
0,3,9.0,Morning,
0,7,9.0,Morning,
0,3,9.0,Morning,
0,3,9.0,Morning,
0,7,8.0,Morning,
0,3,8.0,Morning,
0,8,8.0,Morning,
0,4,8.0,Morning,
0,3,8.0,Morning,
0,7,8.0,Morning,
0,2,8.0,Morning,
1,3,8.0,Morning,
0,7,8.0,Morning,
0,4,8.0,Morning,
0,7,8.0,Morning,
0,4,8.0,Morning,
0,2,8.0,Morning,
0,5,8.0,Morning,
0,4,8.0,Morning,
0,7,8.0,Morning,
0,5,7.0,Morning,
0,4,7.0,Morning,
0,7,7.0,Morning,
0,2,7.0,Morning,
0,3,7.0,Morning,
0,3,7.0,Morning,
0,5,7.0,Morning,
0,3,7.0,Morning,
0,3,7.0,Morning,
0,7,6.0,Morning,
0,5,6.0,Morning,
0,7,6.0,Morning,
0,3,6.0,Morning,
0,3,5.0,Overnight,
0,5,4.0,Overnight,
0,4,4.0,Overnight,
1,3,3.0,Overnight,
0,3,3.0,Overnight,
0,7,3.0,Overnight,
0,5,3.0,Overnight,
0,3,2.0,Overnight,
1,3,2.0,Overnight,
0,7,2.0,Overnight,
0,3,1.0,Overnight,
0,3,1.0,Overnight,
0,7,1.0,Overnight,
0,6,1.0,Overnight,
0,4,1.0,Overnight,
0,7,1.0,Overnight,
0,7,0.0,Overnight,
0,8,0.0,Overnight,
1,4,0.0,Overnight,
0,8,0.0,Overnight,
0,3,0.0,Overnight,
0,7,0.0,Overnight,
0,7,0.0,Overnight,
0,3,0.0,Overnight,
0,8,0.0,Overnight,
0,5,0.0,Overnight,
0,5,0.0,Overnight,
0,7,0.0,Overnight,
0,4,0.0,Overnight,
0,2,0.0,Overnight,
0,5,23.0,Evening,
1,3,23.0,Evening,
1,3,23.0,Evening,
0,2,23.0,Evening,
0,7,23.0,Evening,
0,3,23.0,Evening,
0,4,23.0,Evening,
0,7,23.0,Evening,
0,2,23.0,Evening,
0,5,23.0,Evening,
0,3,23.0,Evening,
0,5,23.0,Evening,
0,3,23.0,Evening,
0,3,23.0,Evening,
0,7,23.0,Evening,
1,3,23.0,Evening,
0,7,23.0,Evening,
0,5,23.0,Evening,
0,7,22.0,Evening,
